Id,Time,Action_Freq,Url_Freq,Email_Freq,Attach,FSize,Class
{I7X2-J1JB17DZ-2607IBWR},505,0.000999001,0,0,0,0,N
{I9H3-I1ED22CN-5678XAKS},201,0.000999001,0,0,0,0,N
{I9H7-P9NM50DN-8434ZYWT},474,0.000999001,0,0,0,0,N
{I9K5-L7XO60VM-5605FQUW},170,0.000999001,0,0,0,0,N
{I9W1-F0RE82BS-8678ZAWE},295,0.000999001,0,0,0,0,N
{I9Y7-F4LI06DO-1544PYKQ},891,0.000999001,0,0,0,0,N
{I9Z4-B8CY06VG-1073JGQI},264,0.000999001,0,0,0,0,N
{J0G2-I5QM75WU-9568QODQ},860,0.000999001,0,0,0,0,N
{J0N1-Y9MF58TQ-5012EABL},985,0.000999001,0,0,0,0,N
{J0P9-H6FP94NT-1449PKGR},681,0.000999001,0,0,0,0,N
{J0W2-U0PF12UN-5776QULX},954,0.000999001,0,0,0,0,N
{J1D2-W8MT59RM-4330YIGW},502,0.000999001,0,0,0,0,N
{J1K1-M6OZ50WM-9701OGBS},198,0.000999001,0,0,0,0,N
{J1Q7-C7ZM08SE-0646BEYZ},324,0.000999001,0,0,0,0,N
{J2B0-L0CD15PQ-4191JHFJ},919,0.000999001,0,0,0,0,N
{J2D3-M5YO52JT-4607GOXK},292,0.000999001,0,0,0,0,N
{J2H4-T8AN43XB-7472YKMA},888,0.000999001,0,0,0,0,N
{J2I3-T1ZR31MY-8508OXMK},261,0.000999001,0,0,0,0,N
{J2O7-F4PH50MQ-6956QWNA},386,0.000999001,0,0,0,0,N
{J3A2-D6MG96OW-7666FQKN},982,0.000999001,0,0,0,0,N
{J3F6-Z1IU94WO-3100KVBP},355,0.000999001,0,0,0,0,N
{J3H2-X8UF42QP-1111EMJL},481,0.000999001,0,0,0,0,N
{J3M8-S8FG00KC-5662FMHC},753,0.000999001,0,0,0,0,N
{J4E6-J7TH23BD-6643LKIS},449,0.000999001,0,0,0,0,N
{J4E8-D0UH41OM-4554GAUW},722,0.000999001,0,0,0,0,N
{J4G0-G1TD71FD-9287NSXA},418,0.000999001,0,0,0,0,N
{J4J5-C1GL56QW-4404GSSA},543,0.000999001,0,0,0,0,N
{J4L0-Q6CU91QZ-1919BTXU},562,0.000999001,0,0,0,0,N
{J4Q0-W8QL59NZ-2056SXUR},835,0.000999001,0,0,0,0,N
{J4R0-I9LY09IX-4592XTGE},961,0.000999001,0,0,0,0,N
{J4S0-I4LC92SY-1109JSIO},656,0.000999001,0,0,0,0,N
{J4Y2-G9YI84QE-3746CSEO},782,0.000999001,0,0,0,0,N
{J4Z2-R5OG24DQ-1168EQUU},478,0.000999001,0,0,0,0,N
{J5D4-J1AQ35HE-2932HOZY},926,0.000999001,0,0,0,0,N
{J5O8-V0EB06CG-4151SGYS},973,0.000999001,0,0,0,0,N
{J5S1-U3WA35ZT-9105MGNB},669,0.000999001,0,0,0,0,N
{J5U0-D7LW65BI-0050IKVD},365,0.000999001,0,0,0,0,N
{J5V5-Q1AY00FV-3967JKBB},638,0.000999001,0,0,0,0,N
{J5W1-F4EJ72KF-4142MSBI},763,0.000999001,0,0,0,0,N
{J5Z5-U8YB97FW-9148CFQF},459,0.000999001,0,0,0,0,N
{J5Z7-P1IC96SU-8080WXMT},155,0.000999001,0,0,0,0,N
{J6I5-U2YC06PW-3840TZLF},280,0.000999001,0,0,0,0,N
{J6P5-X8JK41JZ-1748HMGK},876,0.000999001,0,0,0,0,N
{J6P7-J7FX92ZV-3715IUMF},102,0.000999001,0,0,0,0,N
{J6Y7-C8MA28AM-7298WKUY},375,0.000999001,0,0,0,0,N
{J6Y7-M6QM10UB-8987UHNY},970,0.000999001,0,0,0,0,N
{J6Y9-B9IB47HQ-3168AURS},666,0.000999001,0,0,0,0,N
{J7O7-Q4UI24ZN-0635RDME},792,0.000999001,0,0,0,0,N
{J7Q3-J4RM45KN-0745PPXU},165,0.000999001,0,0,0,0,N
{J7Q8-W1PN77HP-4422QMCP},183,0.000999001,0,0,0,0,N
{J7S0-U0RB51OV-1866RPVP},309,0.000999001,0,0,0,0,N
{J7Z2-L8QM57MG-3315LKQG},582,0.000999001,0,0,0,0,N
{J8D2-U3XD39MM-5455SDSY},505,0.005994006,0.005994006,0.006006006,0.00887199,1,Y
{J8M4-D8IB31UA-6097XSHB},375,0.000999001,0,0,0,0,N
{J8R6-R9OV90PA-7475YZVR},500,0.000999001,0,0,0,0,N
{J8S4-V9GS52GK-0082HIIS},773,0.000999001,0,0,0,0,N
{J9C9-A5NE31DC-4087QXOV},469,0.000999001,0,0,0,0,N
{J9D7-T9FK68XD-6049PHHA},917,0.000999001,0,0,0,0,N
{J9L1-Q0BG65WU-7545CKYI},613,0.000999001,0,0,0,0,N
{J9L5-F5SL92WJ-8897ENXO},739,0.000999001,0,0,0,0,N
{J9M9-N0GA24CK-5517WEJM},112,0.000999001,0,0,0,0,N
{J9N7-P8AG47SZ-6642MCXG},707,0.000999001,0,0,0,0,N
{J9O6-Z7GH88MP-8410XNLV},403,0.000999001,0,0,0,0,N
{J9U5-Z3CY50PV-1654FWVL},529,0.000999001,0,0,0,0,N
{J9V2-G4DH57GJ-6000FMIA},225,0.000999001,0,0,0,0,N
{J9X3-S3OW78LE-2398HAKZ},350,0.000999001,0,0,0,0,N
{J9X6-H7WC07NK-9930VBCR},623,0.000999001,0,0,0,0,N
{K0D0-A2RN60ZY-1702IJNX},319,0.000999001,0,0,0,0,N
{K0D9-W6UR89GL-2075MGNF},592,0.000999001,0,0,0,0,N
{K0L2-T1PD81ER-1821OYSN},287,0.000999001,0,0,0,0,N
{K1P2-K4NF82HW-5272BDHB},560,0.000999001,0,0,0,0,N
{K1R2-Y0DZ36ZL-2463FDRD},686,0.000999001,0,0,0,0,N
{K1X8-Y1LX87ND-7578UUAT},959,0.000999001,0,0,0,0,N
{K1Z5-A2HC84RS-1078EVDI},654,0.000999001,0,0,0,0,N
{K2B2-R4KA82JF-0817PMNJ},350,0.000999001,0,0,0,0,N
{K2B7-A4VX01ZS-6265TIOX},623,0.000999001,0,0,0,0,N
{K2E0-R0BU87UL-6554FBEO},896,0.000999001,0,0,0,0,N
{K2E7-P9YM15FO-8038AWRF},122,0.000999001,0,0,0,0,N
{K2E8-I1PK24CM-5515KZOO},717,0.000999001,0,0,0,0,N
{K3I9-A5TM37IW-3514KBQD},990,0.000999001,0,0,0,0,N
{K3K8-Y3OQ00HA-8610OEQM},216,0.000999001,0,0,0,0,N
{K3N1-P7QP54BY-2191RQWA},812,0.000999001,0,0,0,0,N
{K3O3-Z3UJ03GF-5596MQRU},184,0.000999001,0,0,0,0,N
{K3R4-S6DW63MB-9729TDAB},780,0.000999001,0,0,0,0,N
{K3X0-Y7VV66YP-9073MWBE},153,0.000999001,0,0,0,0,N
{K5E4-C2FP71DI-4169SMCG},279,0.000999001,0,0,0,0,N
{K5K6-N5TE29YB-3599KMBF},551,0.000999001,0,0,0,0,N
{K6D3-T9LH25VZ-7448XDPY},247,0.000999001,0,0,0,0,N
{K6G5-D7OE64QX-7893YUIM},843,0.000999001,0,0,0,0,N
{K6Q9-E0BF98DU-9874KZAR},216,0.000999001,0,0,0,0,N
{K6S9-H2PK85NU-6620FLIR},341,0.000999001,0,0,0,0,N
{K7C4-T1OY18GD-0453RPCL},614,0.000999001,0,0,0,0,N
{K7C7-B6MH07EY-3467ZXTV},310,0.000999001,0,0,0,0,N
{K7F0-D9IL47BB-7062FCSJ},583,0.000999001,0,0,0,0,N
{K8B4-O7TW28VO-4368XKFR},708,0.000999001,0,0,0,0,N
{K8H5-N5BG75EY-6860HORS},981,0.000999001,0,0,0,0,N
{K8L0-J5IW31KX-0819FNUN},677,0.000999001,0,0,0,0,N
{K8M0-W1GE71TR-4746XFHQ},373,0.000999001,0,0,0,0,N
{K8O0-R4XO81YC-4773VJMH},646,0.000999001,0,0,0,0,N
{K8U7-E9LJ94WK-4987GUDY},771,0.000999001,0,0,0,0,N
{K8U9-T6NX72HC-5625YZMS},144,0.000999001,0,0,0,0,N
{K8W0-J6ED57LS-2105FUVT},740,0.000999001,0,0,0,0,N
{K8X7-U2NQ59TA-4257CYRS},113,0.000999001,0,0,0,0,N
{K9C1-C7NL81CV-5403BVHK},567,0.025974026,0.030969031,0.031031031,0.075411914,1,Y
{K9Q5-G7FP44MG-3797DRAL},658,0.000999001,0,0,0,0,N
{L0H9-Z4ZY47EK-2791KVMR},354,0.000999001,0,0,0,0,N
{L0Y7-T5NB51RA-4419DXQU},627,0.000999001,0,0,0,0,N
{L0Z5-T6IS74RI-6097LPTK},900,0.000999001,0,0,0,0,N
{L1A1-I8YS14EZ-8707DRWO},126,0.000999001,0,0,0,0,N
{L1H8-G5DK20YJ-9575TZIG},721,0.000999001,0,0,0,0,N
{L1W6-I4AY77JC-3903FIHK},994,0.000999001,0,0,0,0,N
{L1Y1-J2QL69OQ-8044CZHC},367,0.000999001,0,0,0,0,N
{L2C2-R2GZ48SJ-7046ALCO},815,0.000999001,0,0,0,0,N
{L2H3-M4WU90LX-0487MDFI},188,0.000999001,0,0,0,0,N
{L2K0-P7YS36YC-1053JDAO},461,0.000999001,0,0,0,0,N
{L3A4-I1KS86XI-6297XHJA},157,0.000999001,0,0,0,0,N
{L3E9-U0GO01JR-3112WVPC},430,0.000999001,0,0,0,0,N
{L3F5-A2PD53VT-9465FJJN},555,0.000999001,0,0,0,0,N
{L3G1-Y6BJ17YG-4762STIV},828,0.000999001,0,0,0,0,N
{L3M2-C2QJ81JJ-7216WNXB},524,0.000999001,0,0,0,0,N
{L4E2-F8MO39KR-1460MYSD},220,0.000999001,0,0,0,0,N
{L4E4-B1FY01TP-9973ISZX},345,0.000999001,0,0,0,0,N
{L4E7-A3OH91XE-1987WMUJ},618,0.000999001,0,0,0,0,N
{L4Q4-W0EP62CT-0974ONED},314,0.000999001,0,0,0,0,N
{L4W6-A1IY33CZ-2699MOCA},587,0.000999001,0,0,0,0,N
{L4W7-Z6AH30RF-5788TDNY},712,0.000999001,0,0,0,0,N
{L4Z2-Y6KO43ZQ-7262FUWI},408,0.000999001,0,0,0,0,N
{L5I0-L7GV75HK-0709ZYNX},104,0.000999001,0,0,0,0,N
{L6A0-O9UX79NN-5656PZJV},230,0.000999001,0,0,0,0,N
{L6B9-O0FL24QY-6458OHKW},825,0.000999001,0,0,0,0,N
{L6E8-N7XE77AX-5128KWBZ},198,0.000999001,0,0,0,0,N
{L6F3-X2JX99EK-2236HDIO},794,0.000999001,0,0,0,0,N
{L6G0-K4RB88DG-1098IRHP},920,0.000999001,0,0,0,0,N
{L6G8-V4HO21SN-3846YZTF},615,0.000999001,0,0,0,0,N
{L6M5-K1BP31BW-5167KXBP},741,0.000999001,0,0,0,0,N
{L6O6-H7ID50RX-1307DGYK},437,0.000999001,0,0,0,0,N
{L6Q0-P8VR18PF-2723EARQ},132,0.000999001,0,0,0,0,N
{L6W1-V3VS45AJ-3125KEIU},405,0.000999001,0,0,0,0,N
{L6W5-J3PC11SY-0350KCYA},531,0.000999001,0,0,0,0,N
{L6X7-X2NE94NM-0259ORJY},227,0.000999001,0,0,0,0,N
{L7F4-A6OQ59HI-7003SBHD},822,0.000999001,0,0,0,0,N
{L7M4-U0VJ57PH-7744GUQG},195,0.000999001,0,0,0,0,N
{L7Q8-A3HI20GW-3964GDIV},321,0.000999001,0,0,0,0,N
{L7S0-T9WV54FT-6143HQPA},917,0.000999001,0,0,0,0,N
{L7X4-K0EW16KW-1432IWEO},142,0.000999001,0,0,0,0,N
{L7Z4-R0ES39CV-4825BUOQ},415,0.000999001,0,0,0,0,N
{L8A9-V4YT32JY-3595CKRL},111,0.000999001,0,0,0,0,N
{L8C2-G2JL70WT-3032TLUR},707,0.000999001,0,0,0,0,N
{L8C2-W9WR16SE-6033FLEZ},979,0.000999001,0,0,0,0,N
{L8C3-T5RB97VK-1015RZZO},205,0.000999001,0,0,0,0,N
{L8R2-A4SU65AY-7464YANA},478,0.000999001,0,0,0,0,N
{L8Y1-Q3LU62DU-7061BGGE},672,0.000999001,0,0,0,0,N
{M0C5-G2ZZ58IC-4067VJRR},221,0.000999001,0,0,0,0,N
{M0L4-U9YL85NP-6229ASVP},817,0.000999001,0,0,0,0,N
{M0Y5-X2CP22JQ-8344BEAZ},942,0.000999001,0,0,0,0,N
{M1E0-H7MS77FE-3504FVHZ},961,0.000999001,0,0,0,0,N
{M1F2-G6JK25PQ-0597CQOF},334,0.000999001,0,0,0,0,N
{M1F6-Q6QW73OE-1827GPZI},459,0.000999001,0,0,0,0,N
{M1S3-Z9HG81PL-1693MRLQ},155,0.000999001,0,0,0,0,N
{M1V6-X9CD92QT-1510TDOS},281,0.000999001,0,0,0,0,N
{M1Z2-Q8OU22TW-4063ZAZP},876,0.000999001,0,0,0,0,N
{M2B6-I9KK40ZC-3975EMXS},249,0.000999001,0,0,0,0,N
{M2H1-X7PS40TP-1773BMMK},845,0.000999001,0,0,0,0,N
{M5Z0-B5LW97OM-3332QWZQ},218,0.000999001,0,0,0,0,N
{M5Z1-F1EE91WM-7953XMBR},343,0.000999001,0,0,0,0,N
{M6A0-S8ZE57PJ-2951NFPR},616,0.000999001,0,0,0,0,N
{M6B5-U1WV33AA-3611GNBD},312,0.000999001,0,0,0,0,N
{M6F3-V1OX27RL-7397HWLJ},585,0.000999001,0,0,0,0,N
{M6G3-K1TD08LC-8398TXEL},281,0.000999001,0,0,0,0,N
{M6G7-K4JQ25VZ-8398LZBV},554,0.000999001,0,0,0,0,N
{M6G9-J5FF90KU-0729NDVB},679,0.000999001,0,0,0,0,N
{M6J6-D6ZW16IB-0813GESC},952,0.000999001,0,0,0,0,N
{M6K6-T2OV22DW-4099QKJW},325,0.000999001,0,0,0,0,N
{M7D7-Z8VR24FA-5016HRBC},458,0.007992008,0.010989011,0.011011011,0.002534854,1,N
{M7H3-N5MP34UL-7396FVJI},871,0.000999001,0,0,0,0,N
{M7H5-C4SO56OW-2757SVKV},243,0.000999001,0,0,0,0,N
{M7M4-M0HU47KN-7103RNYC},839,0.000999001,0,0,0,0,N
{M7Q1-R7BE91FE-5545GWUT},212,0.000999001,0,0,0,0,N
{M7R9-A4DC79XM-3078NDHG},485,0.000999001,0,0,0,0,N
{M7X9-V5OZ59JP-9948XRHK},610,0.000999001,0,0,0,0,N
{M7Y4-F6JQ72XP-8652VKTO},883,0.000999001,0,0,0,0,N
{M7Y9-Z8HX88OI-4783TZWE},579,0.000999001,0,0,0,0,N
{M8B0-V6QU74UT-5031CBQS},275,0.000999001,0,0,0,0,N
{M8C5-E5BR99GT-6139VGQN},146,0.000999001,0,0,0,0,N
{M8I2-G6JS10CZ-3298HWTH},272,0.000999001,0,0,0,0,N
{M8X1-N5NR17OR-0233XMZS},868,0.000999001,0,0,0,0,N
{M8Y0-X5MM27XX-0090BDED},241,0.000999001,0,0,0,0,N
{M8Y5-U5RA11HT-5256MOQD},366,0.000999001,0,0,0,0,N
{M8Y9-P4LW13IE-3902GACH},639,0.000999001,0,0,0,0,N
{M9A0-M9TJ33YM-9539QTYG},335,0.000999001,0,0,0,0,N
{M9D0-A7WV22MQ-2776ERZE},930,0.000999001,0,0,0,0,N
{M9E6-M8UK61XA-7681RSJO},303,0.000999001,0,0,0,0,N
{M9L3-R1YK46GV-4615YPWF},576,0.000999001,0,0,0,0,N
{M9Q8-Y6IZ89UN-2377QXOC},702,0.000999001,0,0,0,0,N
{N0C8-Y3IR44AD-7231ALID},398,0.000999001,0,0,0,0,N
{N0D8-R8AQ44LB-6724EIKN},670,0.000999001,0,0,0,0,N
{N0E2-W3SF87MJ-8323DBCL},366,0.000999001,0,0,0,0,N
{N0F1-Z1RZ48SC-8746ERTQ},492,0.000999001,0,0,0,0,N
{N0G2-J4PU80UB-4369TPFG},765,0.000999001,0,0,0,0,N
{N0H1-C3GT19TM-8751KNRQ},460,0.000999001,0,0,0,0,N
{N0H5-E1ES17UA-1937QSMN},733,0.000999001,0,0,0,0,N
{N0K2-U1NQ65JP-5349PBKT},859,0.000999001,0,0,0,0,N
{N0O2-C7FW38WB-8719CDED},555,0.000999001,0,0,0,0,N
{N0O7-O3JV68JX-5237ESOG},827,0.000999001,0,0,0,0,N
{N0R2-N2JS59OP-1141BDKP},200,0.000999001,0,0,0,0,N
{N0U2-U8VN44LY-8592PGOL},649,0.000999001,0,0,0,0,N
{N0V0-W1UU89XV-9980ALFU},922,0.000999001,0,0,0,0,N
{N0V1-R5BF62JJ-2125CLJM},617,0.000999001,0,0,0,0,N
{N1J0-E8DT29DX-6060OLBQ},890,0.000999001,0,0,0,0,N
{N1K2-N3CA59FQ-8691GARU},586,0.000999001,0,0,0,0,N
{N1R4-X4HK56IW-4435FTAH},859,0.000999001,0,0,0,0,N
{N1S2-Y2WT67QR-7684GYGM},232,0.000999001,0,0,0,0,N
{N1T7-M7AM85HN-8339SAPF},357,0.000999001,0,0,0,0,N
{N2A4-P2VD19KT-3436LEBD},953,0.000999001,0,0,0,0,N
{N2I1-W1SB97GF-9796ZQTP},677,0.000999001,0,0,0,0,N
{N2M0-F5TN53AG-4950HKDE},950,0.000999001,0,0,0,0,N
{N2Q6-E3UG77FZ-0979ZCNT},646,0.000999001,0,0,0,0,N
{N2R6-W3AK60BT-3421IXBP},919,0.000999001,0,0,0,0,N
{N2T4-J3GA07QS-6673GCXT},615,0.000999001,0,0,0,0,N
{N2T9-I1HU96XU-6498HFLL},887,0.000999001,0,0,0,0,N
{N2U0-V5GJ92NF-7920JXYV},436,0.000999001,0,0,0,0,N
{N3E0-X3KG55RO-9856CWFF},884,0.000999001,0,0,0,0,N
{N3H3-U7XK70EA-6579YINO},257,0.000999001,0,0,0,0,N
{N3I3-O9JV46LO-5980BOJN},853,0.000999001,0,0,0,0,N
{N3M3-B7XZ65DD-1970ZHTP},402,0.000999001,0,0,0,0,N
{N3N1-I9KU69NN-1471LPZK},674,0.000999001,0,0,0,0,N
{N3P0-B2YP77YO-6137IGTP},370,0.000999001,0,0,0,0,N
{N3R2-L0CV55EC-0926GURH},496,0.000999001,0,0,0,0,N
{N3V5-B9QS93GE-2506VFWP},192,0.000999001,0,0,0,0,N
{N3Y4-O4IN28VX-7502ORFA},317,0.000999001,0,0,0,0,N
{N3Y6-M5YH21RK-3191TNRQ},590,0.000999001,0,0,0,0,N
{N4A5-K3LG64OJ-1144QGXE},286,0.000999001,0,0,0,0,N
{N4A6-Y1OZ47RJ-4959KJKP},559,0.000999001,0,0,0,0,N
{N4E6-V3QS36SA-3130AUCE},254,0.000999001,0,0,0,0,N
{N4G9-N7TY25OA-7777MNCO},380,0.000999001,0,0,0,0,N
{N4H7-P2MX88WY-4655TODI},653,0.000999001,0,0,0,0,N
{N4K1-Z7QB97BP-6749TYQU},349,0.000999001,0,0,0,0,N
{N4M8-S0OW35LN-7740INAM},621,0.000999001,0,0,0,0,N
{N4N6-C3OH57XF-1715LNXA},317,0.000999001,0,0,0,0,N
{N4O4-G8LA04SO-6757JTFJ},443,0.000999001,0,0,0,0,N
{N5F5-Y3WR76JE-5453DCES},716,0.000999001,0,0,0,0,N
{N5F6-L5XC10CJ-5149BZNR},411,0.000999001,0,0,0,0,N
{N5L3-X5TS74JV-0889OFAG},684,0.000999001,0,0,0,0,N
{N5M2-D8OG71XO-0751EGNS},233,0.000999001,0,0,0,0,N
{N5P7-O7OS35UH-5153QHCL},506,0.000999001,0,0,0,0,N
{N5T4-M3ZM56AK-8473RTUK},201,0.000999001,0,0,0,0,N
{N5Z9-N3NA32QD-8382LUKM},474,0.000999001,0,0,0,0,N
{N6B0-I0GN37LV-7293EIZT},600,0.000999001,0,0,0,0,N
{N6C2-E6PP98SS-7320XETF},873,0.000999001,0,0,0,0,N
{N6F1-P6YN52AL-4486OTLN},568,0.000999001,0,0,0,0,N
{N6G3-O6UY08TR-4058ETSW},841,0.000999001,0,0,0,0,N
{N6J2-D8BE56CZ-8754LTHI},537,0.000999001,0,0,0,0,N
{N6O7-Q2NM92PC-3727RTFV},663,0.000999001,0,0,0,0,N
{N6P2-Q4ZW25AU-1923XKGL},935,0.000999001,0,0,0,0,N
{N6S1-U0EW98DE-7146VPGY},631,0.000999001,0,0,0,0,N
{N6X2-M3JP49QF-8200OJGG},904,0.000999001,0,0,0,0,N
{N7C0-N2UI67ZA-4109EPIA},130,0.000999001,0,0,0,0,N
{N7D4-I8EN00ET-2544MIIK},725,0.000999001,0,0,0,0,N
{N7E1-S4HR55OV-6808HUQH},998,0.000999001,0,0,0,0,N
{N7E7-Y2GK63EQ-7910SKKW},694,0.000999001,0,0,0,0,N
{N7J0-V2CN19YP-0888MBBF},820,0.000999001,0,0,0,0,N
{N7J2-I3VO07SU-1695LOFJ},515,0.000999001,0,0,0,0,N
{N7O2-H8YB33WV-6510IPWV},788,0.000999001,0,0,0,0,N
{N7R2-X9OQ53VL-6691XQTO},484,0.000999001,0,0,0,0,N
{N7V7-U4NW56MM-4062SKTT},757,0.000999001,0,0,0,0,N
{N7X5-H5SD45DX-2324PNZG},882,0.000999001,0,0,0,0,N
{N7X9-X2UQ44WP-1057VGEK},255,0.000999001,0,0,0,0,N
{N7Z6-N1GB79FQ-6872GOJV},851,0.000999001,0,0,0,0,N
{N8A9-L8YY97PU-9403DGUB},224,0.000999001,0,0,0,0,N
{N8J8-W8UQ15PE-1100ZDAO},350,0.000999001,0,0,0,0,N
{N8X1-J3XX08TJ-1900GMUL},622,0.000999001,0,0,0,0,N
{N8X9-W8KU73QH-1842XOIW},318,0.000999001,0,0,0,0,N
{N9B6-V8AK66ZD-6911JZRT},591,0.000999001,0,0,0,0,N
{N9C1-B7NU06MJ-2614WKTT},287,0.000999001,0,0,0,0,N
{N9H7-U9AW54AJ-0902EVEP},412,0.000999001,0,0,0,0,N
{N9J1-E9DC01FU-0597FXMR},685,0.000999001,0,0,0,0,N
{N9L1-Q4MS59BJ-5891NAEG},381,0.000999001,0,0,0,0,N
{N9N0-I6FS69PU-5044UQBZ},654,0.000999001,0,0,0,0,N
{N9V7-G6JE73OD-3991SBUD},350,0.000999001,0,0,0,0,N
{N9X2-I6HG83OI-3229DKOV},497,0.005994006,0.003996004,0.004004004,0.001267427,1,N
{O0D8-J1JX67LH-8234FEXZ},249,0.000999001,0,0,0,0,N
{O0E5-C2IN46HE-8786NTFN},845,0.000999001,0,0,0,0,N
{O0J0-C6QA34EE-8403PHBG},541,0.000999001,0,0,0,0,N
{O0Y0-X0EV93HH-9101YOWJ},814,0.000999001,0,0,0,0,N
{O0Z2-U3AP30GS-3598SRXF},939,0.000999001,0,0,0,0,N
{O1L1-L2LS10FC-5442QNES},635,0.000999001,0,0,0,0,N
{O1M7-K2QK63DA-5314FBNO},908,0.000999001,0,0,0,0,N
{O1O9-F9KK71GL-7230INAY},281,0.000999001,0,0,0,0,N
{O1W9-N3HY60KU-9773TJRP},407,0.000999001,0,0,0,0,N
{O1Z0-G1HU24HN-4690KGFF},679,0.000999001,0,0,0,0,N
{O2G3-A8OY77SX-9144BEBN},375,0.000999001,0,0,0,0,N
{O2H9-K0KH33UA-3602EMWC},971,0.000999001,0,0,0,0,N
{O2J0-K8WR05MR-2491ZGIJ},344,0.000999001,0,0,0,0,N
{O2L1-E3NZ57QH-1247MPRZ},469,0.000999001,0,0,0,0,N
{O2Q6-I5WN38XA-3873MVSH},742,0.000999001,0,0,0,0,N
{O2W5-Z7QP41KX-4357RJMF},438,0.000999001,0,0,0,0,N
{O3Q6-Z7TP08CT-0060RJZT},711,0.000999001,0,0,0,0,N
{O3U4-L5LU89IJ-2213ZAVC},407,0.000999001,0,0,0,0,N
{O3V0-B6AV88JD-6552GBZQ},532,0.000999001,0,0,0,0,N
{O4E8-H6GB82ZR-4909FDRX},805,0.000999001,0,0,0,0,N
{O4I2-Q2ED64HF-0478IXZQ},501,0.000999001,0,0,0,0,N
{O4I9-S3YM80NX-2159TMQS},626,0.000999001,0,0,0,0,N
{Q9B2-M4IS07UA-0489SVRT},474,0.007992008,0.006993007,0.007007007,0.00887199,1,N
{Q9P1-C6AJ84XX-6352ETIO},559,0.005994006,0.008991009,0.009009009,0.007604563,1,Y
{R4A1-B7MC69HN-2015JNUQ},442,0.005994006,0.006993007,0.007007007,0.000633714,0,N
{T3J9-F2QS95QG-5422PEXF},259,0.003996004,0.004995005,0.005005005,0.013307985,1,N
{T5L4-C0SQ31KQ-9934RELI},307,0.005994006,0.011988012,0.012012012,0.013941698,1,N
{U1W8-F1KO33WO-8622KGKO},543,0.005994006,0.005994006,0.006006006,0.005069708,1,Y
{U6P3-V2JO47DM-3598JZDY},512,0.003996004,0.005994006,0.006006006,0.004435995,1,Y
{U7H8-V9US07TS-2349VCYR},606,0.021978022,0.014985015,0.015015015,0.073510773,1,Y
{W4N9-D4MN80LX-1735SGIG},-91,0.003996004,0.006993007,0.007007007,0.012674271,1,N
{X0V1-K1HQ09VA-6098IAXY},380,0.003996004,0.007992008,0.008008008,0,1,N
{X1D7-F8ZX02SF-5740LCNR},394,0.035964036,0.008991009,0.009009009,0.009505703,1,N
{X9D1-Z4GE79IK-0107VHPB},272,0.006993007,0.003996004,0.004004004,0.002534854,1,N
{X9M1-Q8PF98YD-1434TARF},481,0.003996004,0.005994006,0.006006006,0.015209125,1,N
{Y1K0-K0MZ45KD-2427BBHJ},525,0.005994006,0.007992008,0.008008008,0.006970849,1,Y
{Z2H2-P3AG02JV-5273EGKS},517,0.005994006,0.004995005,0.005005005,0.070975919,1,Y
A1N8-N9FH11WG-4282AX170,574,0.00999001,0,0,0.004435995,1,N
